category,article,citation_link
Philosophy,Philosophy,https://books.google.com/books?id=2LytEAAAQBAJ&pg=PA236
Philosophy,Philosophy,https://www.rep.routledge.com/articles/overview/twentieth-century-philosophy/v-1/sections/analytic-and-continental-philosophy
Philosophy,Philosophy,https://books.google.com/books?id=pHd0VtVBn1UC&pg=PA5
Philosophy,Philosophy,https://books.google.com/books?id=6VeCWQfVNjkC&pg=PA246
Philosophy,Philosophy,https://books.google.com/books?id=cU7cAAAAQBAJ&pg=PA75
Philosophy,Philosophy,https://books.google.com/books?id=KDUyDwAAQBAJ&pg=PA32
Philosophy,Philosophy,https://books.google.com/books?id=2GGtDwAAQBAJ&pg=PA73
Philosophy,Philosophy,https://books.google.com/books?id=Dk6BLopmn3gC&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=LxKrBgAAQBAJ&pg=PA237
Philosophy,Philosophy,https://www.encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/modernism-islamic-modernism
Philosophy,Philosophy,https://books.google.com/books?id=eY_2DQAAQBAJ&pg=PA1468
Philosophy,Philosophy,https://books.google.com/books?id=x5-aBAAAQBAJ&pg=PA71
Philosophy,Philosophy,https://books.google.com/books?id=MQFvAAAAQBAJ&pg=PA57
Philosophy,Philosophy,https://books.google.com/books?id=B105DQAAQBAJ&pg=PA609
Philosophy,Philosophy,https://books.google.com/books?id=z02WEAAAQBAJ&pg=PA324
Philosophy,Philosophy,https://books.google.com/books?id=gH6JDwAAQBAJ&pg=PT77
Philosophy,Philosophy,https://books.google.com/books?id=NCbTDwAAQBAJ&pg=PA101
Philosophy,Philosophy,https://books.google.com/books?id=V0GEtXp-GsUC&pg=PA139
Philosophy,Philosophy,https://www.jstor.org/stable/4403749
Philosophy,Philosophy,https://books.google.com/books?id=4gdoEAAAQBAJ&pg=PA217
Philosophy,Philosophy,https://books.google.com/books?id=jK5862eV7_EC&pg=PA151
Philosophy,Philosophy,https://books.google.com/books?id=b9EJBQG3zqUC&pg=PA91
Philosophy,Philosophy,https://books.google.com/books?id=KMQeAgAAQBAJ&pg=PA486
Philosophy,Philosophy,https://books.google.com/books?id=kFoGCwAAQBAJ&pg=PR14
Philosophy,Philosophy,https://books.google.com/books?id=_-rMEAAAQBAJ&pg=PT61
Philosophy,Philosophy,https://books.google.com/books?id=OIskEAAAQBAJ&pg=PA64
Philosophy,Philosophy,https://books.google.com/books?id=DPQTEAAAQBAJ&pg=PA100
Philosophy,Philosophy,https://books.google.com/books?id=gSReaja3V3IC&pg=PA77
Philosophy,Philosophy,https://books.google.com/books?id=Vdl0smlDVtEC&pg=PA35
Philosophy,Philosophy,https://books.google.com/books?id=ckG8DwAAQBAJ&pg=PA161
Philosophy,Philosophy,https://books.google.com/books?id=nxWkAgAAQBAJ&pg=PA99
Philosophy,Philosophy,https://plato.stanford.edu/entries/wang-yangming/#Infl
Philosophy,Philosophy,https://books.google.com/books?id=Dqq8CgAAQBAJ&pg=PA21
Philosophy,Philosophy,https://books.google.com/books?id=6TCBDAAAQBAJ&pg=PA94
Philosophy,Philosophy,https://academic.oup.com/edited-volume/28241/chapter-abstract/213354161?redirectedFrom=fulltext
Philosophy,Philosophy,https://books.google.com/books?id=1NuSAgAAQBAJ&pg=PA44
Philosophy,Philosophy,https://books.google.com/books?id=8iz90Qo8G_oC&pg=PA88
Philosophy,Philosophy,https://books.google.com/books?id=DFoFDgAAQBAJ&pg=PT16
Philosophy,Philosophy,https://books.google.com/books?id=NOKjGp7NHtUC&pg=PA800
Philosophy,Philosophy,https://books.google.com/books?id=kWC1DwAAQBAJ&pg=PA31
Philosophy,Philosophy,https://books.google.com/books?id=fn9xDwAAQBAJ&pg=PR20
Philosophy,Philosophy,https://books.google.com/books?id=LupI-JzfRZAC&pg=PA9
Philosophy,Philosophy,https://www.oxfordreference.com/display/10.1093/oi/authority.20110803095705926;jsessionid=A19D30BFCF6E02A0F21A87B805F10DEE
Philosophy,Philosophy,https://plato.stanford.edu/entries/knowledge-analysis/#GettProb
Philosophy,Philosophy,https://iep.utm.edu/knowledg/#SH3c
Philosophy,Philosophy,https://www.oxfordreference.com/display/10.1093/oi/authority.20110803095750220;jsessionid=BA317C21431AFF040A4F793D75E18752
Philosophy,Philosophy,https://www.oxfordreference.com/display/10.1093/oi/authority.20110803100405393;jsessionid=8337F6C845B873723233E9AEDB1025BC
Philosophy,Philosophy,https://books.google.com/books?id=IBbQtkyrLE4C&pg=PA52
Philosophy,Philosophy,https://en.wikisource.org/wiki/Utilitarianism/Chapter_4
Philosophy,Philosophy,https://books.google.com/books?id=gNytEAAAQBAJ&pg=PT26
Philosophy,Philosophy,https://books.google.com/books?id=BNUBEAAAQBAJ&pg=PT66
Philosophy,Philosophy,https://books.google.com/books?id=jqIzhD2lzj0C&pg=PA3
Philosophy,Philosophy,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/wcs.20
Philosophy,Philosophy,https://books.google.com/books?id=OuyQgE_gf2QC&pg=PA128
Philosophy,Philosophy,https://books.google.com/books?id=xZuSxo4JxoAC
Philosophy,Philosophy,https://books.google.com/books?id=UCFYUGRG5dcC&pg=PR9
Philosophy,Philosophy,https://books.google.com/books?id=PrUkAQAAMAAJ
Philosophy,Philosophy,https://books.google.com/books?id=yz8sko5zVyUC&pg=PA454
Philosophy,Philosophy,https://books.google.com/books?id=nK1jEAAAQBAJ&pg=PA133
Philosophy,Philosophy,https://books.google.com/books?id=QPFoAgAAQBAJ&pg=PA15
Philosophy,Philosophy,https://plato.stanford.edu/entries/essential-accidental/
Philosophy,Philosophy,https://books.google.com/books?id=k85JKr1OXcQC&pg=PA8
Philosophy,Philosophy,https://books.google.com/books?id=i7PG-Vk824UC&pg=PA22
Philosophy,Philosophy,https://books.google.com/books?id=LRV-Tzcry8EC&pg=RA3-PT258
Philosophy,Philosophy,https://www.encyclopedia.com/environment/encyclopedias-almanacs-transcripts-and-maps/philosophy-overview
Philosophy,Philosophy,https://books.google.com/books?id=y2XkGpGBzbsC&pg=PA4
Philosophy,Philosophy,https://books.google.com/books?id=uoCh8mpbZO4C&pg=PA9
Philosophy,Philosophy,https://books.google.com/books?id=QkmqDwAAQBAJ&pg=PT174
Philosophy,Philosophy,https://books.google.com/books?id=NObaDwAAQBAJ&pg=PA122
Philosophy,Philosophy,https://plato.stanford.edu/entries/beauty/
Philosophy,Philosophy,https://books.google.com/books?id=czr880lvAPIC&pg=PR2
Philosophy,Philosophy,https://books.google.com/books?id=9pQ3KPKY1hkC&pg=PT33
Philosophy,Philosophy,https://books.google.com/books?id=4bKKAwAAQBAJ&pg=PT12
Philosophy,Philosophy,https://books.google.com/books?id=mH12kYm1RKAC&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=Yf4eAAAAQBAJ&pg=PA2
Philosophy,Philosophy,https://books.google.com/books?id=6pTJAwAAQBAJ&pg=PT140
Philosophy,Philosophy,https://books.google.com/books?id=jUXAEAAAQBAJ&pg=PT10
Philosophy,Philosophy,https://books.google.com/books?id=r4xBJXxnnx8C&pg=PA83
Philosophy,Philosophy,https://books.google.com/books?id=YWU9DwAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=lQN6DwAAQBAJ&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=U2wNEAAAQBAJ&pg=PA127
Philosophy,Philosophy,https://books.google.com/books?id=wKQeEAAAQBAJ&pg=PA8
Philosophy,Philosophy,https://books.google.com/books?id=ye-cAAAAQBAJ&pg=PA5
Philosophy,Philosophy,https://books.google.com/books?id=ho5KEAAAQBAJ&pg=PA162
Philosophy,Philosophy,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/methodology-philosophy
Philosophy,Philosophy,https://www.cambridge.org/core/books/abs/cambridge-companion-to-philosophical-methodology/introduction/03C3CBE35E1E1FD54E29AD2D5E1C4D48
Philosophy,Philosophy,https://books.google.com/books?id=wilaDwAAQBAJ
Philosophy,Philosophy,https://link.springer.com/article/10.1007/s40961-017-0116-8
Philosophy,Philosophy,https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199668779.001.0001/oxfordhb-9780199668779-e-34
Philosophy,Philosophy,https://link.springer.com/chapter/10.1057/9781137344557_1
Philosophy,Philosophy,https://books.google.com/books?id=Td3BAAAAQBAJ&pg=PA76
Philosophy,Philosophy,https://books.google.com/books?id=8JxcAwAAQBAJ&pg=PA68
Philosophy,Philosophy,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9191.2010.00361.x
Philosophy,Philosophy,https://philpapers.org/rec/GOFOTV
Philosophy,Philosophy,https://philpapers.org/rec/LITREA-2
Philosophy,Philosophy,https://books.google.com/books?id=4VuhCAAAQBAJ&pg=PA4
Philosophy,Philosophy,https://books.google.com/books?id=C83bEAAAQBAJ&pg=PT9
Philosophy,Philosophy,https://books.google.com/books?id=VAzy5bGCcs0C&pg=PA129
Philosophy,Philosophy,https://books.google.com/books?id=wQVqCQAAQBAJ&pg=PA588
Philosophy,Philosophy,https://books.google.com/books?id=_ZQ9BQAAQBAJ&pg=PR9
Philosophy,Philosophy,https://books.google.com/books?id=qmUPEAAAQBAJ&pg=PA138
Philosophy,Philosophy,https://books.google.com/books?id=aXX0DwAAQBAJ&pg=PA29
Philosophy,Philosophy,https://books.google.com/books?id=H7uZDwAAQBAJ&pg=PT124
Philosophy,Philosophy,https://books.google.com/books?id=d0CgBAAAQBAJ&pg=PT83
Philosophy,Philosophy,https://books.google.com/books?id=bJFCAwAAQBAJ&pg=PA294
Philosophy,Philosophy,https://books.google.com/books?id=ZinYQ0vgFEsC&pg=PA148
Philosophy,Philosophy,https://books.google.com/books?id=g6x_AgAAQBAJ&pg=PT56
Philosophy,Philosophy,https://books.google.com/books?id=rSrfDwAAQBAJ&pg=PT9
Philosophy,Philosophy,https://www.wikidata.org/wiki/Q5891#identifiers
Philosophy,Philosophy,https://books.google.com/books?id=iFMiAwAAQBAJ
Philosophy,Philosophy,https://plato.stanford.edu/entries/al-kindi/
Philosophy,Philosophy,https://web.archive.org/web/20190521181245/https://plato.stanford.edu/entries/al-kindi/
Philosophy,Philosophy,https://books.google.com/books?id=UmlbEAAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=hverDwAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=KEpRDAAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=Pv3BHyktJWkC
Philosophy,Philosophy,https://www.ahdictionary.com/word/search.html?q=philosophy&submit.x=58&submit.y=14
Philosophy,Philosophy,https://web.archive.org/web/20230903173017/https://www.ahdictionary.com/word/search.html?q=philosophy&submit.x=58&submit.y=14
Philosophy,Philosophy,https://philpapers.org/rec/HONTOC-2
Philosophy,Philosophy,https://web.archive.org/web/20210129082636/https://philpapers.org/rec/HONTOC-2
Philosophy,Philosophy,https://books.google.com/books?id=x5-aBAAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=2LytEAAAQBAJ
Philosophy,Philosophy,https://doi.org/10.1093%2Foxfordhb%2F9780195328998.003.0048
Philosophy,Philosophy,https://web.archive.org/web/20231114095255/https://academic.oup.com/edited-volume/28241/chapter-abstract/213354161?redirectedFrom=fulltext
Philosophy,Philosophy,https://web.archive.org/web/20220214235128/https://www.encyclopedia.com/philosophy-and-religion/philosophy/philosophy-terms-and-concepts/philosophy
Philosophy,Philosophy,https://books.google.com/books?id=jK5862eV7_EC
Philosophy,Philosophy,https://doi.org/10.1080%2F05568641.2014.901692
Philosophy,Philosophy,https://search.worldcat.org/issn/0556-8641
Philosophy,Philosophy,https://api.semanticscholar.org/CorpusID:144901869
Philosophy,Philosophy,https://web.archive.org/web/20220213125130/https://philpapers.org/rec/BANPAT
Philosophy,Philosophy,https://books.google.com/books?id=eMZoAgAAQBAJ
Philosophy,Philosophy,https://books.google.com/books?id=1NuSAgAAQBAJ
Philosophy,Philosophy,https://plato.stanford.edu/entries/wittgenstein/#LateNatuPhil
Philosophy,Philosophy,https://web.archive.org/web/20180908083428/https://plato.stanford.edu/entries/wittgenstein/#LateNatuPhil
Philosophy,Philosophy,https://doi.org/10.1007%2Fs11229-010-9740-4
Philosophy,Philosophy,https://api.semanticscholar.org/CorpusID:15228491
Philosophy,Philosophy,https://www.britannica.com/topic/philosophy-of-language
Philosophy,Philosophy,https://web.archive.org/web/20210513032602/https://www.britannica.com/topic/philosophy-of-language
Philosophy,Philosophy,https://books.google.com/books?id=89zzlbsG1KgC
Philosophy,Philosophy,https://philpapers.org/rec/BLAILA-3
Philosophy,Philosophy,https://doi.org/10.22329%2Fil.v20i2.2262
Philosophy,Philosophy,https://web.archive.org/web/20211209195317/https://philpapers.org/rec/BLAILA-3
Philosophy,Philosophy,https://www.britannica.com/topic/political-philosophy
Philosophy,Philosophy,https://web.archive.org/web/20210415235446/https://www.britannica.com/topic/political-philosophy
Philosophy,Philosophy,https://books.google.com/books?id=OIskEAAAQBAJ
Philosophy,Philosophy,https://plato.stanford.edu/entries/enlightenment/
Philosophy,Philosophy,https://web.archive.org/web/20171211080212/https://plato.stanford.edu/entries/enlightenment/
Philosophy,Philosophy,https://plato.stanford.edu/entries/thought-experiment/
Philosophy,Philosophy,https://web.archive.org/web/20171121022040/https://plato.stanford.edu/entries/thought-experiment/
Philosophy,Philosophy,https://doi.org/10.1017%2Fs0031819114000436
Philosophy,Philosophy,https://hdl.handle.net/1885%2F57201
Philosophy,Philosophy,https://api.semanticscholar.org/CorpusID:170974260
Philosophy,Philosophy,https://web.archive.org/web/20220213124652/https://philpapers.org/rec/CHAWIT-15
Philosophy,Philosophy,https://books.google.com/books?id=2GGtDwAAQBAJ
Philosophy,Philosophy,https://www.britannica.com/topic/Western-philosophy
Philosophy,Philosophy,https://web.archive.org/web/20210513135159/https://www.britannica.com/topic/Western-philosophy
Philosophy,Philosophy,https://iep.utm.edu/history-of-african-philosophy/
Philosophy,Philosophy,https://web.archive.org/web/20230605181437/https://iep.utm.edu/history-of-african-philosophy/
Philosophy,Philosophy,https://link.springer.com/chapter/10.1007/978-3-030-72445-0_8
Philosophy,Philosophy,https://doi.org/10.1007%2F978-3-030-72445-0_8
Philosophy,Philosophy,https://iep.utm.edu/relig-ep/
Philosophy,Philosophy,https://web.archive.org/web/20220921184650/https://iep.utm.edu/relig-ep/
Philosophy,Philosophy,https://iep.utm.edu/phen-red/
Philosophy,Philosophy,https://web.archive.org/web/20200404124423/https://www.iep.utm.edu/phen-red/
Philosophy,Philosophy,https://web.archive.org/web/20230330090713/https://www.oxfordreference.com/display/10.1093/oi/authority.20110803095705926;jsessionid=A19D30BFCF6E02A0F21A87B805F10DEE
Philosophy,Philosophy,https://books.google.com/books?id=Y08L-MC36JUC
Philosophy,Philosophy,https://www.rep.routledge.com/articles/overview/metaphysics/v-1
Philosophy,Philosophy,https://web.archive.org/web/20230801213535/https://www.rep.routledge.com/articles/overview/metaphysics/v-1
Philosophy,Philosophy,https://www.degruyter.com/document/doi/10.1515/transcript.9783839424629.321/pdf
Philosophy,Philosophy,https://doi.org/10.1515%2Ftranscript.9783839424629.321
Philosophy,Philosophy,https://www.nytimes.com/1997/12/26/business/philosophers-find-the-degree-pays-off-in-life-and-in-work.html
Philosophy,Philosophy,https://search.worldcat.org/issn/0362-4331
Philosophy,Philosophy,https://web.archive.org/web/20170128202946/http://www.nytimes.com/1997/12/26/business/philosophers-find-the-degree-pays-off-in-life-and-in-work.html
Philosophy,Philosophy,https://plato.stanford.edu/entries/shankara/
Philosophy,Philosophy,https://web.archive.org/web/20220127111736/https://plato.stanford.edu/entries/shankara/
Philosophy,Philosophy,https://doi.org/10.1057%2F9781137344557_1
Philosophy,Philosophy,https://web.archive.org/web/20220501081115/https://link.springer.com/chapter/10.1057/9781137344557_1
Philosophy,Philosophy,https://plato.stanford.edu/entries/reflective-equilibrium/
Philosophy,Philosophy,https://web.archive.org/web/20220222215102/https://plato.stanford.edu/entries/reflective-equilibrium/
Philosophy,Philosophy,https://plato.stanford.edu/entries/kyoto-school/
Philosophy,Philosophy,https://web.archive.org/web/20230928152229/https://plato.stanford.edu/entries/kyoto-school/
Philosophy,Philosophy,https://books.google.com/books?id=Vdl0smlDVtEC
Philosophy,Philosophy,https://books.google.com/books?id=cU7cAAAAQBAJ
Philosophy,Philosophy,https://doi.org/10.1111%2Fnous.12383
Philosophy,Philosophy,https://hdl.handle.net/11250%2F2836808
Philosophy,Philosophy,https://api.semanticscholar.org/CorpusID:235967433
Philosophy,Philosophy,https://doi.org/10.1093%2Foxfordhb%2F9780199668779.013.34
Philosophy,Philosophy,https://web.archive.org/web/20201205194742/https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199668779.001.0001/oxfordhb-9780199668779-e-34
Philosophy,Philosophy,https://iep.utm.edu/applied-ethics/
